Clothing ID,Age,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name,Review Text,Review Length,Rating Segment,Contradiction Type,Is Contradiction,GMM Cluster,Cluster Confidence,Cluster Uncertainty,Segment Name,Age Group,GMM Log Density,Density Anomaly,Low Confidence Anomaly,Age_Extreme,Positive_Feedback_Count_Extreme,Review_Length_Extreme,Extreme Feature Count,Density Rarity Score,Anomaly Score,Final Anomaly,Anomaly Type
1094,56,3,1,33,General Petite,Dresses,Dresses,If you look closely at the pictures this dress is shown 2 different ways. one with a lace covered v-neck and one with a rounded neck. which is it retailer? don't know about the size but i had to answer the question. i won't order the dress until i know exactly which style i'm ordering.,55,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,50-59,-4.8316135672979446,1,0,0,1,0,1,0.9906752959209743,0.5286709812938205,1,Low GMM Density
996,29,5,1,9,General,Bottoms,Skirts,Made my wedding outfit perfect!,5,Positive,Consistent Response,0,5,0.9999999999999893,1.0658141036401503e-14,Highly Satisfied Recommenders,18-29,-4.816103365913369,1,0,0,1,0,1,0.9905901388060973,0.5286284027363841,1,Low GMM Density
1095,23,2,0,32,General Petite,Dresses,Dresses,"This dress is very cute and well made. unfortunately it was too short waisted for me and runs small in the bust. the arm holes were too big yet the bust small, very weird fit on me. i am six feet tall with 38c bust, maybe if you are shorter with smaller chest this dress will work for you. it has a thin lining and is not see through even though it is white fabric. i love the dress it just wasn't made for my tall figure.",87,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,18-29,-4.789865636949351,1,0,0,1,0,1,0.9903772460189049,0.5285219563427858,1,Low GMM Density
864,23,4,1,93,General,Tops,Knits,"This top is beautiful, the lace is sturdy and intricate and the top drapes perfectly, slimming. but, a word to the wise, the lace does not stretch at all even though the rest of the material does and that coupled with where it is on the bust and back means very limited movement unless you are a size 0 with an narrow back/chest and shoulders. i can't imagine anyone with a cup size larger than a b wearing this. i am 5'5"", 145 lbs and a 34b and always a small or medium and a size 6 for reference. i",100,Positive,Consistent Response,0,3,0.9999862570399471,1.3742960052853803e-05,Satisfied Recommenders,18-29,-4.758388193703098,1,0,0,1,0,1,0.9901217746742741,0.5283969692624809,1,Low GMM Density
895,83,4,1,12,General,Tops,Fine gauge,"I ordered this top in all 3 colors, love the peplum.look..
returned the green, which is actually my fav color but it wasn't a pretty shade of green and i don't think that it was a flattering contrast with the cream,, especially going into spring/summer..
kept the yellow and the navy and love..
the navy is classic and the yellow is soft and flattering.
it's a very cute top, runs a little large, but is very pretty.",77,Positive,Consistent Response,0,3,0.9999898928619583,1.0107138041726138e-05,Satisfied Recommenders,70+,-1.1029078990240213,0,0,1,1,0,2,0.8954270629311079,0.514382219559829,1,Multiple Numerical Extremes
414,61,3,0,3,Initmates,Intimate,Sleep,"Very pretty, romantic",3,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-16.46474827007425,1,0,0,0,0,0,0.9996167929830537,0.49980839649152686,1,Low GMM Density
279,48,1,0,1,General Petite,Intimate,Lounge,Totally see through.,3,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-15.192806243166153,1,0,0,0,0,0,0.9995742144256152,0.4997871072128076,1,Low GMM Density
850,63,2,0,7,General,Tops,Blouses,So much right but then....too short.,6,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-11.11031940582012,1,0,0,0,0,0,0.9994039001958613,0.49970195009793067,1,Low GMM Density
815,24,3,1,1,General,Tops,Blouses,Runs a little small in the shoulders/bust,7,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,18-29,-10.265169556944498,1,0,0,0,0,0,0.9992335859661075,0.4996167929830537,1,Low GMM Density
937,37,3,0,1,General,Tops,Sweaters,"The sweater is cute, but scratchy.",6,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-10.163259214398641,1,0,0,0,0,0,0.999191007408669,0.4995955037043345,1,Low GMM Density
824,70,3,0,4,General,Tops,Blouses,Too pricey for the quality of this imported product.,9,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-9.564922377459242,1,0,0,0,0,0,0.9990206931789151,0.49951034658945753,1,Low GMM Density
1094,67,1,0,1,General,Dresses,Dresses,Very cheap looking material. looks cheap to cost $158.,9,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-9.12103776210753,1,0,0,0,0,0,0.9987226432768458,0.4993613216384229,1,Low GMM Density
861,58,1,0,1,General,Tops,Knits,Material is too thin and quality is poor,8,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-8.681935082521154,1,0,0,0,0,0,0.9984245933747765,0.49921229668738826,1,Low GMM Density
1083,55,2,0,1,General Petite,Dresses,Dresses,"Pretty fabric, nice style, took it back.",7,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-8.579873355016465,1,0,0,0,0,0,0.9983394362598995,0.49916971812994976,1,Low GMM Density
886,27,5,1,1,General Petite,Tops,Knits,Great style!,2,Positive,Consistent Response,0,5,1.0,0.0,Highly Satisfied Recommenders,18-29,-8.294808072285251,1,0,0,0,0,0,0.9981691220301456,0.4990845610150728,1,Low GMM Density
865,23,2,0,1,General,Tops,Knits,Tried this on in store. was ill-fitting and sheer.,9,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,18-29,-8.136361791349628,1,0,0,0,0,0,0.9980413863578302,0.4990206931789151,1,Low GMM Density
992,53,5,1,2,General Petite,Bottoms,Skirts,Beautiful colors,2,Positive,Consistent Response,0,5,1.0,0.0,Highly Satisfied Recommenders,50-59,-8.022420059905327,1,0,0,0,0,0,0.9979988078003917,0.49899940390019587,1,Low GMM Density
871,61,1,0,7,General,Tops,Knits,"Poor quality, material looks much thinner and cheaper than pictured.",10,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-8.009874482679914,1,0,0,0,0,0,0.9979562292429532,0.4989781146214766,1,Low GMM Density
863,52,1,0,1,General,Tops,Knits,"What a disappointment and for the price, it's outrageous!",9,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-7.5122806642080135,1,0,0,0,0,0,0.9977859150131994,0.4988929575065997,1,Low GMM Density
868,33,3,0,2,General,Tops,Knits,"Cute top, not great on me. beautiful, bright color.",9,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-7.461909894584782,1,0,0,0,0,0,0.997658179340884,0.498829089670442,1,Low GMM Density
343,66,3,0,6,Initmates,Intimate,Layering,So comfortable and soft but starting pilling after one wear! sending back.,12,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-7.41917651610364,1,0,0,0,0,0,0.9975304436685685,0.49876522183428423,1,Low GMM Density
1104,39,3,1,3,General,Dresses,Dresses,"Love the color and style, but material snags easily",9,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,30-39,-7.406062659901293,1,0,0,0,0,0,0.9974452865536916,0.4987226432768458,1,Low GMM Density
945,68,1,0,1,General,Tops,Sweaters,Ordered this vest on line and returned it due too poor quality .,13,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,60-69,-7.317583094965926,1,0,0,0,0,0,0.9974027079962531,0.49870135399812654,1,Low GMM Density
927,54,3,1,2,General Petite,Tops,Sweaters,Bells out to much i had to send it back,10,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,50-59,-7.023398646418512,1,0,0,0,0,0,0.9970195009793068,0.4985097504896534,1,Low GMM Density
1077,28,3,1,1,General,Dresses,Dresses,"Really liked this dress, but it ran too big for me.",11,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,18-29,-6.8436400108881035,1,0,0,0,0,0,0.9968491867495529,0.49842459337477646,1,Low GMM Density
1094,38,1,0,3,General Petite,Dresses,Dresses,The title says it all. looks very pretty online though.,10,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-6.6650038929742905,1,0,0,0,0,0,0.996593715404922,0.498296857702461,1,Low GMM Density
1110,39,2,0,1,General,Dresses,Dresses,"Awful color, horribly wrinkled and just a mess...so disappointed",9,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-6.629260049224754,1,0,0,0,0,0,0.9965511368474836,0.4982755684237418,1,Low GMM Density
255,46,3,0,1,Initmates,Intimate,Lounge,"The body is huge, while the arms fit. being returned!",10,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-6.52348840050859,1,0,0,0,0,0,0.9963382440602913,0.49816912203014563,1,Low GMM Density
815,37,3,0,6,General Petite,Tops,Blouses,Beautiful victorian look blouse. runs large and overly blousy on me.,11,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-6.470224069399524,1,0,0,0,0,0,0.9962105083879759,0.49810525419398793,1,Low GMM Density
926,78,2,0,4,General,Tops,Sweaters,Unique jacket..... but when i put it on i felt and looked like charlie brown. this will be going back.,20,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.416561295887584,1,0,0,0,0,0,0.9961679298305374,0.4980839649152687,1,Low GMM Density
868,77,1,0,2,General,Tops,Knits,I ordered the shirt bc it looked soo cute despite the fact many said this shirt was see thru. it's true.. had to return it,25,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.381654486109188,1,0,0,0,0,0,0.9960401941582219,0.49802009707911093,1,Low GMM Density
1066,29,2,0,1,General,Bottoms,Pants,Too small... too flare... nice thick fabric. not my favorite pant.,11,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,18-29,-6.142557975619686,1,0,0,0,0,0,0.9956144085838372,0.4978072042919186,1,Low GMM Density
1078,77,3,0,1,General,Dresses,Dresses,"I just got this dress in the mail and tried it on. i loved it the fit was perfect tts, and it is very soft and comfortable. however, it appears that the black striped area has bled onto the off white portion and there are stripes of gray across the chest and blotches on the sides of the dress. i am sending it back and ordering another and hoping for the best. i am very concerned that when it is cleaned it will bleed again. i love the dress so much i am willing to risk it, but i am doubtful. so b",103,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.129460641076101,1,0,0,0,0,0,0.9954866729115217,0.49774333645576085,1,Low GMM Density
986,71,1,0,3,General,Jackets,Jackets,"This fell apart after wearing it once. for the price, it should hold up better. it's too delicate.",18,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-6.082117693448668,1,0,0,0,0,0,0.9953163586817678,0.4976581793408839,1,Low GMM Density
1081,39,4,1,2,General Petite,Dresses,Dresses,Order a size down,4,Positive,Consistent Response,0,3,0.9999994836242171,5.163757829107496e-07,Satisfied Recommenders,30-39,-6.0226145337164585,1,0,0,0,0,0,0.9951886230094524,0.4975944147798828,1,Low GMM Density
1060,32,3,1,1,General Petite,Bottoms,Pants,They were too small for me. i loved them other than that.,12,Neutral,Consistent Response,0,7,1.0,0.0,Critical but Recommending,30-39,-5.995442783226451,1,0,0,0,0,0,0.9951034658945755,0.4975517329472878,1,Low GMM Density
875,46,2,0,1,General,Tops,Knits,Fits very strange. odd cut. does not look well on.,10,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,40-49,-5.9047153241986905,1,0,0,0,0,0,0.99497573022226,0.49748786511113,1,Low GMM Density
840,73,1,0,1,General,Tops,Blouses,The print is very pretty but the fabric is stiff and it runs way too big.  looks great on the model but awful on me.,25,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,70+,-5.870095763991545,1,0,0,0,0,0,0.9948479945499447,0.49742399727497233,1,Low GMM Density
943,75,3,0,0,General,Tops,Sweaters,,0,Neutral,Consistent Response,0,4,0.9999999862464906,1.3753509442437917e-08,Highly Satisfied Recommenders,70+,-5.865993660155231,1,0,0,0,0,0,0.9948054159925062,0.49740271074695497,1,Low GMM Density
862,55,5,1,3,General,Tops,Knits,Beautiful and delicate!!,3,Positive,Consistent Response,0,5,0.9999999999999991,8.881784197001252e-16,Highly Satisfied Recommenders,50-59,-5.8474776714011805,1,0,0,0,0,0,0.9947628374350677,0.497381418717534,1,Low GMM Density
927,55,1,0,3,General,Tops,Sweaters,Fits and lots nothing like picture. very wide like a tent dress!,12,Negative,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,50-59,-5.84745044367909,1,0,0,0,0,0,0.9947202588776293,0.49736012943881464,1,Low GMM Density
1094,33,3,0,1,General,Dresses,Dresses,Nice cut but 6 inches too long and no petite sizes available.,12,Neutral,Consistent Response,0,6,1.0,0.0,Dissatisfied Non-Recommenders,30-39,-5.838651715592775,1,0,0,0,0,0,0.9946776803201908,0.4973388401600954,1,Low GMM Density
833,65,1,0,0,General,Tops,Blouses,,0,Negative,Consistent Response,0,4,0.9999998915774052,1.0842259479115768e-07,Highly Satisfied Recommenders,60-69,-5.767995903941448,1,0,0,0,0,0,0.9945073660904369,0.4972537047297374,1,Low GMM Density
