Division Name,Department Name,Class Name,Rating,Recommended IND,Clothing ID
General Petite,Dresses,Dresses,4,1,1077
General Petite,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,5,1,1087
General,Dresses,Dresses,2,0,1150
General,Tops,Blouses,2,0,830
General Petite,Dresses,Dresses,1,0,1092
General Petite,Dresses,Dresses,3,1,1077
General,Dresses,Dresses,5,1,1150
General,Dresses,Dresses,3,1,1150
General,Tops,Blouses,2,0,830
General,Dresses,Dresses,3,0,1094
General Petite,Dresses,Dresses,4,1,1092
General,Dresses,Dresses,5,1,1150
General Petite,Dresses,Dresses,2,0,1079
General Petite,Tops,Blouses,2,0,819
General,Dresses,Dresses,5,1,1150
General,Dresses,Dresses,5,1,1150
General Petite,Dresses,Dresses,4,1,1077
General Petite,Tops,Blouses,5,1,819
General,Dresses,Dresses,5,1,1150
General Petite,Dresses,Dresses,1,0,1077
General Petite,Dresses,Dresses,3,1,1092
General,Dresses,Dresses,4,1,1077
General Petite,Jackets,Outerwear,5,1,1132
General,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,4,0,1077
General,Dresses,Dresses,2,0,1150
General,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,5,1,1150
General,Dresses,Dresses,5,1,1150
General Petite,Dresses,Dresses,4,1,1092
General Petite,Dresses,Dresses,4,1,1092
General,Dresses,Dresses,5,1,1150
General,Dresses,Dresses,4,1,1077
General,Jackets,Outerwear,3,0,1112
General,Dresses,Dresses,4,1,1150
General,Dresses,Dresses,5,1,1150
General Petite,Jackets,Outerwear,5,1,1132
General,Dresses,Dresses,5,1,1094
General Petite,Tops,Sweaters,5,1,933
General,Dresses,Dresses,5,1,1077
General,Tops,Knits,5,1,876
General,Tops,Blouses,5,1,850
General,Tops,Blouses,5,1,850
General,Tops,Blouses,5,1,850
General,Tops,Blouses,5,1,830
General,Tops,Blouses,2,0,850
General,Tops,Blouses,5,1,850
General,Bottoms,Skirts,5,1,995
General,Tops,Blouses,4,1,850
General,Tops,Blouses,5,1,850
General,Bottoms,Skirts,4,1,996
General,Tops,Blouses,4,1,850
General,Tops,Knits,3,0,876
General Petite,Tops,Knits,5,1,862
General,Tops,Knits,5,1,876
General,Tops,Blouses,5,1,835
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General,Tops,Blouses,3,0,830
General,Tops,Knits,5,1,876
General,Tops,Blouses,3,1,835
General,Tops,Knits,5,1,876
General,Tops,Blouses,4,1,835
General,Tops,Blouses,4,1,830
General,Tops,Blouses,3,1,830
General Petite,Tops,Knits,5,1,872
General,Bottoms,Skirts,5,1,996
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General,Tops,Knits,1,0,876
General Petite,Tops,Blouses,4,1,850
General,Tops,Blouses,2,0,835
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Knits,5,1,872
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General,Tops,Knits,4,1,876
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General Petite,Tops,Blouses,4,1,850
General,Tops,Knits,5,1,876
General Petite,Tops,Knits,5,1,862
General,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,3,1,1077
General Petite,Bottoms,Jeans,5,1,1022
General,Tops,Blouses,3,1,830
General Petite,Tops,Blouses,5,1,850
General,Bottoms,Skirts,4,1,996
General Petite,Tops,Blouses,3,1,850
General,Tops,Knits,4,0,876
General,Bottoms,Skirts,4,1,1016
General,Tops,Knits,5,1,876
General,Bottoms,Skirts,4,1,996
General Petite,Tops,Blouses,4,1,850
General Petite,Tops,Knits,5,1,862
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General Petite,Tops,Blouses,4,1,850
General Petite,Tops,Blouses,5,1,850
General Petite,Tops,Knits,5,1,862
General Petite,Tops,Knits,5,1,862
General,Tops,Knits,5,1,876
General,Tops,Blouses,5,1,830
General,Dresses,Dresses,5,1,1077
General,Bottoms,Jeans,5,1,1028
General Petite,Tops,Blouses,4,1,850
General Petite,Tops,Blouses,4,1,850
Initmates,Intimate,Swim,5,1,660
General,Tops,Knits,5,1,871
General,Tops,Knits,5,1,876
General Petite,Tops,Blouses,5,1,850
General,Tops,Blouses,4,1,830
General Petite,Tops,Blouses,5,1,850
General,Tops,Knits,5,1,876
General,Tops,Knits,5,1,876
General Petite,Tops,Knits,5,1,862
Initmates,Intimate,Lounge,5,1,440
General,Dresses,Dresses,1,0,1080
Initmates,Intimate,Lounge,5,1,440
Initmates,Intimate,Swim,5,1,222
General Petite,Tops,Sweaters,5,1,941
General,Tops,Blouses,5,1,822
Initmates,Intimate,Legwear,5,1,297
Initmates,Intimate,Lounge,4,1,440
Initmates,Intimate,Lounge,5,1,440
General,Tops,Fine gauge,5,1,892
General,Tops,Fine gauge,5,1,892
General,Dresses,Dresses,3,1,1080
General,Dresses,Dresses,5,1,1080
General,Tops,Blouses,2,0,822
General,Dresses,Dresses,4,1,1080
General,Tops,Blouses,2,0,822
General,Dresses,Dresses,5,1,1080
General Petite,Tops,Sweaters,1,0,941
General Petite,Tops,Sweaters,3,0,941
General,Dresses,Dresses,4,1,1080
General,Dresses,Dresses,3,0,1080
General,Dresses,Dresses,5,1,1080
General Petite,Tops,Sweaters,5,1,941
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,5,1,1081
General Petite,Dresses,Dresses,2,0,1072
General,Tops,Sweaters,2,0,936
General,Tops,Sweaters,3,0,936
General,Tops,Sweaters,3,1,936
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,4,1,1081
General,Dresses,Dresses,1,0,1081
General,Bottoms,Pants,5,1,1050
General,Dresses,Dresses,5,1,1081
General Petite,Tops,Blouses,4,1,828
General,Tops,Sweaters,4,1,936
General Petite,Jackets,Jackets,5,1,984
General,Dresses,Dresses,5,1,1081
General,Tops,Knits,2,0,868
General,Dresses,Dresses,1,0,1081
General,Tops,Sweaters,5,1,936
General,Tops,Blouses,2,0,825
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,1,0,1081
General,Tops,Sweaters,4,1,936
General,Tops,Sweaters,5,1,936
General,Dresses,Dresses,4,1,1081
General,Tops,Sweaters,3,0,936
General,Tops,Sweaters,3,0,936
General,Tops,Sweaters,2,0,936
General Petite,Dresses,Dresses,5,1,1095
General Petite,Dresses,Dresses,5,1,1095
General Petite,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1080
General Petite,Tops,Blouses,4,1,820
Initmates,Intimate,Swim,4,1,24
General Petite,Tops,Blouses,5,1,820
General,Dresses,Dresses,5,1,1080
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,5,1,1080
Initmates,Intimate,Swim,5,1,24
Initmates,Intimate,Swim,5,1,24
General Petite,Dresses,Dresses,5,1,1095
General Petite,Tops,Blouses,3,1,820
General,Dresses,Dresses,4,1,1094
Initmates,Intimate,Swim,5,1,24
General,Dresses,Dresses,5,1,1094
General Petite,Tops,Blouses,5,1,820
General Petite,Tops,Blouses,1,0,820
General,Dresses,Dresses,3,1,1094
General Petite,Tops,Blouses,5,1,820
General Petite,Tops,Blouses,5,1,820
Initmates,Intimate,Swim,2,0,24
General Petite,Tops,Blouses,4,1,820
Initmates,Intimate,Swim,5,1,24
General,Dresses,Dresses,2,0,1074
General,Bottoms,Jeans,5,1,1033
Initmates,Intimate,Lounge,4,1,809
General Petite,Tops,Blouses,5,1,820
Initmates,Intimate,Lounge,4,1,712
Initmates,Intimate,Swim,5,1,24
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,2,0,1080
General Petite,Tops,Blouses,5,1,820
General,Dresses,Dresses,5,1,1080
General,Bottoms,Jeans,5,1,1028
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,5,1,1074
General,Dresses,Dresses,4,1,1094
General Petite,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1094
General Petite,Tops,Blouses,5,1,820
Initmates,Intimate,Swim,5,1,24
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,4,1,1094
General Petite,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1080
General,Bottoms,Jeans,5,1,1033
General,Dresses,Dresses,5,1,1080
General Petite,Dresses,Dresses,5,1,1095
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,3,0,1080
General Petite,Dresses,Dresses,5,1,1095
Initmates,Intimate,Lounge,5,1,809
General Petite,Bottoms,Jeans,5,1,1034
General,Bottoms,Pants,5,1,1049
General Petite,Bottoms,Jeans,5,1,1034
General,Tops,Blouses,5,1,829
General,Tops,Blouses,5,1,829
General,Bottoms,Shorts,4,1,604
General,Bottoms,Shorts,5,1,604
General,Bottoms,Shorts,2,0,586
General,Bottoms,Pants,5,1,1063
General,Bottoms,Shorts,4,1,586
General,Bottoms,Shorts,5,1,604
General,Bottoms,Shorts,4,1,586
General,Bottoms,Pants,3,1,1063
General Petite,Bottoms,Jeans,2,0,1034
General,Tops,Knits,2,0,876
General,Tops,Blouses,5,1,829
General,Jackets,Jackets,5,1,958
General Petite,Bottoms,Jeans,5,1,1034
General,Bottoms,Pants,5,1,1049
General,Tops,Blouses,5,1,829
General,Bottoms,Pants,3,0,1063
General,Tops,Blouses,5,1,829
General,Bottoms,Pants,3,1,1049
Initmates,Intimate,Intimates,5,1,44
General,Bottoms,Shorts,4,1,526
General,Bottoms,Skirts,5,1,995
General Petite,Tops,Sweaters,5,1,952
General Petite,Tops,Sweaters,5,1,952
General,Bottoms,Skirts,5,1,995
General,Dresses,Dresses,3,1,1078
General,Bottoms,Skirts,2,0,995
General Petite,Tops,Sweaters,4,1,952
General Petite,Jackets,Outerwear,1,0,1133
Initmates,Intimate,Lounge,5,1,309
General,Tops,Fine gauge,5,1,895
General,Tops,Knits,3,1,872
General,Tops,Blouses,3,1,838
General Petite,Tops,Blouses,3,1,840
General,Jackets,Jackets,5,1,975
General Petite,Tops,Blouses,5,1,840
General,Tops,Knits,5,1,867
General,Dresses,Dresses,2,0,1081
General Petite,Dresses,Dresses,2,0,1095
General,Dresses,Dresses,2,0,1081
General,Tops,Knits,3,0,872
General,Tops,Blouses,4,1,826
General,Tops,Knits,4,1,872
General,Tops,Fine gauge,5,1,895
General,Tops,Knits,5,1,867
General,Bottoms,Skirts,5,1,996
General Petite,Tops,Blouses,5,1,840
General,Tops,Blouses,4,1,835
General,Tops,Blouses,3,0,835
General,Jackets,Jackets,5,1,975
General,Tops,Knits,5,0,867
General Petite,Jackets,Outerwear,2,1,1133
General,Tops,Knits,4,1,872
General,Tops,Blouses,2,0,835
General,Tops,Knits,5,1,867
Unknown,Unknown,Unknown,5,1,184
General,Bottoms,Jeans,5,1,1027
General,Tops,Blouses,5,1,838
General,Dresses,Dresses,1,0,1081
General,Jackets,Jackets,1,0,975
General Petite,Tops,Blouses,5,1,840
General Petite,Tops,Blouses,5,1,840
General,Tops,Knits,2,0,861
General,Dresses,Dresses,3,0,1072
General,Tops,Blouses,5,1,835
General Petite,Tops,Blouses,4,1,840
General,Bottoms,Jeans,4,1,1025
Initmates,Intimate,Lounge,3,1,723
General,Bottoms,Skirts,4,1,1000
General Petite,Dresses,Dresses,4,1,1081
General Petite,Tops,Blouses,2,0,838
General Petite,Tops,Knits,4,1,867
General Petite,Tops,Knits,5,1,867
General Petite,Tops,Knits,4,1,867
General Petite,Tops,Knits,5,1,867
General,Tops,Blouses,5,1,826
General Petite,Tops,Knits,5,1,867
General Petite,Tops,Knits,5,1,867
Initmates,Intimate,Intimates,5,1,101
General Petite,Tops,Knits,4,1,872
General Petite,Tops,Blouses,3,0,840
General,Tops,Fine gauge,5,1,895
General,Tops,Fine gauge,5,1,895
General Petite,Tops,Knits,4,1,867
General Petite,Tops,Knits,5,1,872
General,Tops,Knits,2,0,861
General,Tops,Blouses,4,1,835
General Petite,Tops,Knits,4,1,867
General,Bottoms,Jeans,4,1,1025
General Petite,Jackets,Outerwear,4,1,1133
General Petite,Tops,Blouses,3,1,838
General,Tops,Blouses,4,1,835
General,Tops,Blouses,5,1,835
General Petite,Dresses,Dresses,2,0,1081
General,Tops,Blouses,3,1,835
General,Tops,Knits,5,1,861
General,Tops,Blouses,5,1,835
General,Bottoms,Jeans,5,1,1025
General Petite,Tops,Knits,3,1,872
General Petite,Tops,Blouses,5,1,840
Unknown,Unknown,Unknown,5,1,184
General Petite,Dresses,Dresses,5,1,1079
General Petite,Tops,Blouses,2,0,840
General,Tops,Blouses,5,1,835
General Petite,Bottoms,Pants,2,1,1068
General,Dresses,Dresses,1,1,1104
General Petite,Bottoms,Pants,4,1,1068
General,Dresses,Dresses,3,1,1094
General Petite,Bottoms,Pants,5,1,1068
General Petite,Bottoms,Pants,5,1,1068
General,Dresses,Dresses,5,1,1094
General,Dresses,Dresses,4,1,1094
General,Dresses,Dresses,2,0,1080
General,Dresses,Dresses,4,1,1094
General Petite,Tops,Blouses,3,0,838
General Petite,Tops,Blouses,5,1,838
General,Dresses,Dresses,5,1,1094
General,Bottoms,Pants,4,0,1068
General Petite,Tops,Blouses,3,1,838
General Petite,Tops,Blouses,3,0,838
General Petite,Jackets,Jackets,1,0,965
General,Dresses,Dresses,5,1,1094
General,Bottoms,Pants,2,0,1068
Initmates,Intimate,Legwear,5,1,163
General,Tops,Fine gauge,5,1,899
General Petite,Dresses,Dresses,5,1,1086
General,Tops,Knits,3,0,864
General,Tops,Knits,4,1,864
General,Dresses,Dresses,4,1,1077
General,Tops,Knits,4,0,864
General,Dresses,Dresses,3,0,1077
General,Tops,Knits,5,1,872
General,Tops,Knits,5,1,872
General Petite,Dresses,Dresses,1,0,1086
General Petite,Bottoms,Skirts,5,1,1003
Initmates,Intimate,Legwear,5,1,163
General,Tops,Knits,5,1,872
General,Tops,Knits,5,1,872
General,Tops,Knits,5,1,864
Initmates,Intimate,Legwear,5,1,161
General,Bottoms,Pants,5,1,1059
General,Tops,Sweaters,5,1,922
General,Dresses,Dresses,5,1,1092
General,Dresses,Dresses,5,1,1077
General Petite,Tops,Knits,5,1,872
General Petite,Tops,Knits,4,1,872
General,Tops,Blouses,5,1,829
General,Bottoms,Jeans,1,0,1030
General,Bottoms,Pants,4,1,1068
General,Dresses,Dresses,2,0,1077
General,Dresses,Dresses,1,0,1077
General,Tops,Blouses,4,1,829
General,Dresses,Dresses,3,0,1077
General,Dresses,Dresses,3,0,1077
General,Bottoms,Jeans,5,1,1025
General,Dresses,Dresses,4,1,1077
General Petite,Tops,Knits,4,1,859
General,Dresses,Dresses,2,0,1077
General,Dresses,Dresses,2,1,1077
General,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,3,0,1077
General,Tops,Blouses,3,0,826
General,Dresses,Dresses,4,1,1077
General,Tops,Blouses,4,1,829
General Petite,Jackets,Jackets,2,0,975
General,Dresses,Dresses,4,1,1077
General Petite,Tops,Blouses,5,1,828
General Petite,Tops,Blouses,5,1,828
General Petite,Tops,Blouses,4,1,850
General,Dresses,Dresses,1,0,1086
General,Dresses,Dresses,4,1,1077
General Petite,Tops,Blouses,5,1,828
General,Dresses,Dresses,4,1,1077
General,Bottoms,Pants,4,1,1068
General,Dresses,Dresses,3,0,1077
General Petite,Tops,Blouses,1,0,829
General Petite,Tops,Blouses,5,1,828
General Petite,Tops,Blouses,5,1,829
General Petite,Tops,Blouses,1,0,828
General Petite,Tops,Blouses,4,1,829
General,Dresses,Dresses,3,1,1077
General,Bottoms,Pants,5,1,1068
General,Dresses,Dresses,4,1,1077
General,Dresses,Dresses,3,0,1077
General,Dresses,Dresses,5,1,1077
General,Dresses,Dresses,1,0,1077
General Petite,Tops,Blouses,2,0,828
General Petite,Tops,Blouses,3,1,829
General Petite,Tops,Blouses,3,0,829
General,Dresses,Dresses,2,0,1077
General,Dresses,Dresses,3,0,1077
General,Dresses,Dresses,3,0,1077
General Petite,Tops,Blouses,5,1,829
General,Dresses,Dresses,4,1,1077
General,Dresses,Dresses,4,1,1077
General,Dresses,Dresses,2,0,1077
General,Tops,Fine gauge,5,1,907
General,Tops,Knits,1,0,868
General,Tops,Fine gauge,5,1,907
General,Tops,Knits,2,0,868
General Petite,Dresses,Dresses,4,1,1094
General,Tops,Knits,5,1,868
General Petite,Dresses,Dresses,5,1,1094
Initmates,Intimate,Lounge,5,1,755
General,Tops,Knits,3,0,868
General,Bottoms,Pants,5,1,1047
General,Tops,Fine gauge,5,1,907
General Petite,Tops,Knits,5,1,857
General,Tops,Knits,4,1,873
General Petite,Tops,Knits,3,0,862
General Petite,Tops,Knits,3,0,857
General,Dresses,Dresses,1,0,1083
General Petite,Dresses,Dresses,5,1,1094
General Petite,Tops,Knits,5,1,857
General Petite,Tops,Knits,5,1,862
General,Bottoms,Pants,3,1,1047
General Petite,Tops,Knits,4,1,862
General Petite,Dresses,Dresses,3,0,1094
General,Tops,Fine gauge,5,1,907
Initmates,Intimate,Lounge,5,1,755
General Petite,Tops,Knits,5,1,862
Initmates,Intimate,Lounge,5,1,779
General,Bottoms,Jeans,5,1,1025
General Petite,Tops,Knits,4,1,857
General Petite,Tops,Blouses,2,1,825
General Petite,Tops,Knits,3,0,857
General,Trend,Trend,2,0,550
General,Tops,Fine gauge,4,1,907
General Petite,Dresses,Dresses,5,1,1094
General,Bottoms,Pants,5,1,1047
General,Bottoms,Pants,5,1,1047
General Petite,Tops,Knits,4,1,862
General,Trend,Trend,5,1,550
General Petite,Tops,Knits,5,1,857
General Petite,Tops,Knits,2,0,862
Initmates,Intimate,Swim,5,1,31
General Petite,Dresses,Dresses,3,0,1094
General Petite,Dresses,Dresses,4,1,1094
General Petite,Dresses,Dresses,5,1,1094
General Petite,Dresses,Dresses,4,1,1094
General,Bottoms,Pants,5,1,1047
General Petite,Tops,Knits,5,1,862
General,Tops,Blouses,4,1,822
General,Tops,Knits,2,0,868
General,Bottoms,Pants,5,1,1049
General,Bottoms,Pants,4,1,1047
General,Bottoms,Pants,5,1,1047
General Petite,Tops,Knits,3,0,857
General,Tops,Blouses,4,1,830
General,Bottoms,Jeans,3,0,1033
General,Tops,Blouses,4,1,830
General Petite,Tops,Blouses,1,0,850
General,Tops,Blouses,4,0,830
Initmates,Intimate,Legwear,5,1,156
General,Tops,Blouses,5,1,830
General,Tops,Blouses,3,1,830
General,Dresses,Dresses,5,1,1081
General Petite,Tops,Blouses,2,0,850
General,Bottoms,Jeans,3,1,1033
General,Bottoms,Jeans,5,1,1033
General,Dresses,Dresses,1,0,1095
General,Bottoms,Pants,5,1,1069
General,Bottoms,Jeans,5,1,1028
General,Tops,Blouses,3,1,830
General Petite,Tops,Blouses,5,1,850
General Petite,Dresses,Dresses,5,1,1081
General,Tops,Blouses,5,1,830
General,Tops,Blouses,5,1,830
General Petite,Tops,Blouses,4,1,850
General,Tops,Blouses,4,1,830
General Petite,Dresses,Dresses,5,1,1081
General,Tops,Blouses,5,1,830
General Petite,Dresses,Dresses,5,1,1081
Initmates,Intimate,Intimates,2,1,99
General Petite,Dresses,Dresses,4,1,1081
General,Tops,Blouses,4,1,830
General,Tops,Blouses,2,0,830
Initmates,Intimate,Legwear,5,1,188
General,Tops,Blouses,4,1,830
General Petite,Dresses,Dresses,5,1,1081
Initmates,Intimate,Legwear,5,1,156
General,Tops,Blouses,5,1,830
General Petite,Dresses,Dresses,5,1,1081
General,Tops,Blouses,4,1,839
General,Tops,Blouses,5,1,839
General Petite,Dresses,Dresses,1,0,1081
General,Tops,Blouses,2,0,830
General Petite,Dresses,Dresses,5,1,1081
General,Bottoms,Jeans,5,1,1033
General,Tops,Blouses,5,1,830
Initmates,Intimate,Legwear,5,1,188
General Petite,Tops,Blouses,4,1,850
General Petite,Dresses,Dresses,4,1,1081
General Petite,Dresses,Dresses,4,1,1081
General,Tops,Blouses,5,1,830
General,Tops,Blouses,5,1,830
General,Tops,Blouses,3,1,839
General,Tops,Blouses,4,1,830
General,Tops,Blouses,4,1,830
General Petite,Dresses,Dresses,4,1,1074
General,Tops,Blouses,3,0,830
General Petite,Tops,Blouses,4,1,850
General Petite,Dresses,Dresses,5,1,1081
Initmates,Intimate,Legwear,4,1,140
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,4,1,1086
Initmates,Intimate,Intimates,5,1,202
General,Trend,Trend,5,1,1147
General Petite,Intimate,Lounge,5,1,674
General,Dresses,Dresses,3,0,1094
General,Dresses,Dresses,5,1,1086
General,Tops,Blouses,5,1,851
General Petite,Intimate,Lounge,5,1,674
General,Dresses,Dresses,4,1,1094
General,Bottoms,Jeans,3,1,1028
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,5,1,1086
General Petite,Intimate,Lounge,5,1,674
General Petite,Intimate,Lounge,5,1,674
General,Dresses,Dresses,5,1,1094
Initmates,Intimate,Intimates,5,1,202
General Petite,Dresses,Dresses,3,0,1111
General,Dresses,Dresses,5,1,1086
General,Tops,Sweaters,5,1,921
General,Dresses,Dresses,3,0,1086
General,Tops,Blouses,3,0,829
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,4,1,1086
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,5,1,1086
General,Bottoms,Jeans,4,1,1028
General,Tops,Sweaters,4,1,921
General Petite,Intimate,Lounge,5,1,674
General Petite,Intimate,Lounge,5,1,674
General Petite,Dresses,Dresses,5,1,23
General Petite,Intimate,Lounge,4,1,674
General Petite,Tops,Knits,2,0,878
General,Dresses,Dresses,5,1,1086
General Petite,Intimate,Lounge,5,1,674
General,Dresses,Dresses,5,1,1086
General,Tops,Blouses,4,1,829
General,Dresses,Dresses,1,0,1086
General,Tops,Blouses,2,0,829
General,Dresses,Dresses,5,1,1086
General Petite,Intimate,Lounge,5,1,674
General,Dresses,Dresses,5,1,1086
General,Dresses,Dresses,4,1,1094
General Petite,Intimate,Lounge,5,1,674
General,Tops,Blouses,4,1,829
General Petite,Intimate,Lounge,5,1,674
General,Trend,Trend,3,0,1147
General Petite,Intimate,Lounge,5,1,674
General,Dresses,Dresses,3,0,1077
General Petite,Intimate,Lounge,3,1,674
General,Tops,Fine gauge,1,0,907
General Petite,Intimate,Lounge,4,1,674
General,Dresses,Dresses,4,1,1094
General,Tops,Sweaters,3,0,921
General,Bottoms,Jeans,3,0,1028
General Petite,Intimate,Lounge,5,1,674
General Petite,Tops,Knits,3,0,878
General Petite,Dresses,Dresses,3,0,1104
General,Dresses,Dresses,5,1,1086
Initmates,Intimate,Layering,5,1,69
General,Tops,Blouses,5,1,820
General,Bottoms,Pants,5,1,1049
General Petite,Intimate,Lounge,3,0,673
General,Dresses,Dresses,2,0,1084
General Petite,Tops,Knits,5,1,863
General Petite,Dresses,Dresses,5,1,1078
General,Jackets,Jackets,5,1,960
